Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-npnb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,target,A,B,C,E,F,ShowProgressBar,D
3,1624342492870,22/06/2021 06:14:52,1624342492706,10,22/06/2021 16:14:52,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,fixation,450.3600000000006,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
4,1624342516990,22/06/2021 06:15:16,1624342516831,10,22/06/2021 16:15:16,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,1,1,3,Screen 3,buttonD,response_button_image,24106,,,ICAR43_D.png,1,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
5,1624342517541,22/06/2021 06:15:17,1624342517268,10,22/06/2021 16:15:17,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,1,1,4,Screen 4,fixation,fixation,449.3199999999997,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
6,1624342522753,22/06/2021 06:15:22,1624342522614,10,22/06/2021 16:15:22,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,1,1,5,Screen 5,advancementZone,continue_button,5340,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
7,1624342605066,22/06/2021 06:16:45,1624342604904,10,22/06/2021 16:16:44,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,buttonC,response_button_image,82257,,,ICAR44_C.png,1,,,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
8,1624342605497,22/06/2021 06:16:45,1624342605349,10,22/06/2021 16:16:45,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,fixation,fixation,450.38000000000466,,,,0,,,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
9,1624342643676,22/06/2021 06:17:23,1624342643530,10,22/06/2021 16:17:23,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,buttonC,response_button_image,38156,,,ICAR45_C.png,1,,,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
10,1624342644126,22/06/2021 06:17:24,1624342643969,10,22/06/2021 16:17:23,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,fixation,fixation,450.38000000000466,,,,0,,,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
11,1624342693263,22/06/2021 06:18:13,1624342693051,10,22/06/2021 16:18:13,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,Zone2,response_button_image,49057,,,ICAR46_F.png,1,,,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
12,1624342693654,22/06/2021 06:18:13,1624342693494,10,22/06/2021 16:18:13,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,4,3,2,Screen 2,fixation,fixation,450.820000000007,,,,0,,,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
13,1624342715623,22/06/2021 06:18:35,1624342715429,10,22/06/2021 16:18:35,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,buttonB,response_button_image,21905,,,ICAR47_B.png,1,,,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
14,1624342716086,22/06/2021 06:18:36,1624342715874,10,22/06/2021 16:18:35,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,5,4,2,Screen 2,fixation,fixation,451.4200000000128,,,,0,,,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
15,1624342849706,22/06/2021 06:20:49,1624342849553,10,22/06/2021 16:20:49,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,6,5,1,Screen 1,buttonA,response_button_image,133650,,,ICAR48_A.png,1,,,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
16,1624342850158,22/06/2021 06:20:50,1624342849995,10,22/06/2021 16:20:49,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,6,5,2,Screen 2,fixation,fixation,450.38000000000466,,,,0,,,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
17,1624342934415,22/06/2021 06:22:14,1624342934259,10,22/06/2021 16:22:14,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,7,6,1,Screen 1,buttonB,response_button_image,84238,,,ICAR50_B.png,1,,,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
18,1624342934857,22/06/2021 06:22:14,1624342934706,10,22/06/2021 16:22:14,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,7,6,2,Screen 2,fixation,fixation,450.38000000000466,,,,0,,,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
19,1624342975702,22/06/2021 06:22:55,1624342975556,10,22/06/2021 16:22:55,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,8,7,1,Screen 1,buttonC,response_button_image,40826,,,ICAR53_C.png,1,,,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
20,1624342976151,22/06/2021 06:22:56,1624342975994,10,22/06/2021 16:22:55,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,8,7,2,Screen 2,fixation,fixation,450.38000000000466,,,,0,,,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
21,1624343049826,22/06/2021 06:24:09,1624343049670,10,22/06/2021 16:24:09,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,buttonA,response_button_image,73650,,,ICAR54_A.png,1,,,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
22,1624343050279,22/06/2021 06:24:10,1624343050117,10,22/06/2021 16:24:10,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,9,8,2,Screen 2,fixation,fixation,450.35999999998603,,,,0,,,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
23,1624343145254,22/06/2021 06:25:45,1624343145097,10,22/06/2021 16:25:45,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,buttonB,response_button_image,94962,,,ICAR55_B.png,1,,,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
24,1624343145700,22/06/2021 06:25:45,1624343145533,10,22/06/2021 16:25:45,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,10,9,2,Screen 2,fixation,fixation,449.6799999999348,,,,0,,,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
25,1624343242635,22/06/2021 06:27:22,1624343242477,10,22/06/2021 16:27:22,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,buttonB,response_button_image,96927,,,ICAR56_B.png,1,,,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
26,1624343243134,22/06/2021 06:27:23,1624343242919,10,22/06/2021 16:27:22,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,11,10,2,Screen 2,fixation,fixation,450.38000000000466,,,,0,,,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
27,1624343249913,22/06/2021 06:27:29,1624343249748,10,22/06/2021 16:27:29,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,advancementZone,continue_button,6820,,,,0,,,,,,,,end,,,,,,,,,
28,1624343250225,22/06/2021 06:27:30,1624343249750,10,22/06/2021 16:27:29,49896,10,task-mowt,,13681137,4f1mb8ov,4103595,,complete,,,computer,Desktop or Laptop,Mac OS 10.16,Firefox 86.0,2560x1440,2560x1257,,,,Baseline - ICARRavensMatrix,2,ABECD,Spreadsheet1,,,END TASK,,,,,777117,,,,,,,,,,,,,,,,,,,,,
1,1624330521266,22/06/2021 02:55:21,1624330521040,10,22/06/2021 12:55:21,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1624330549614,22/06/2021 02:55:49,1624330549415,10,22/06/2021 12:55:49,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,26126.79999999702,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
3,1624330550016,22/06/2021 02:55:50,1624330549848,10,22/06/2021 12:55:49,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,fixation,450.4409999999989,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
4,1624330736344,22/06/2021 02:58:56,1624330735060,10,22/06/2021 12:58:55,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,1,1,3,Screen 3,buttonD,response_button_image,185192.59999999404,,,ICAR43_D.png,1,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
5,1624330736668,22/06/2021 02:58:56,1624330735500,10,22/06/2021 12:58:55,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,1,1,4,Screen 4,fixation,fixation,452.61800000001676,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
6,1624330740965,22/06/2021 02:59:00,1624330740801,10,22/06/2021 12:59:00,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,1,1,5,Screen 5,advancementZone,continue_button,5295.9000000059605,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
7,1624330875711,22/06/2021 03:01:15,1624330875542,10,22/06/2021 13:01:15,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,buttonC,response_button_image,134696.09999999404,,,ICAR44_C.png,1,,,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
8,1624330876119,22/06/2021 03:01:16,1624330875971,10,22/06/2021 13:01:15,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,fixation,fixation,447.25499999994645,,,,0,,,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
9,1624331195401,22/06/2021 03:06:35,1624331193988,10,22/06/2021 13:06:33,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,response_button_image,317984.5,,,ICAR45_E.png,1,,,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
10,1624331195824,22/06/2021 03:06:35,1624331194421,10,22/06/2021 13:06:34,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,fixation,fixation,450.4409999999916,,,,0,,,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
11,1624331331696,22/06/2021 03:08:51,1624331331545,10,22/06/2021 13:08:51,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,buttonB,response_button_image,137089.79999999702,,,ICAR46_B.png,1,,,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
12,1624331332127,22/06/2021 03:08:52,1624331331983,10,22/06/2021 13:08:51,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,4,3,2,Screen 2,fixation,fixation,456.6500000000233,,,,0,,,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
13,1624331600623,22/06/2021 03:13:20,1624331599370,10,22/06/2021 13:13:19,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,buttonB,response_button_image,267349.90000000596,,,ICAR47_B.png,1,,,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
14,1624331601111,22/06/2021 03:13:21,1624331599796,10,22/06/2021 13:13:19,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,5,4,2,Screen 2,fixation,fixation,450.4409999998752,,,,0,,,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
15,1624331790279,22/06/2021 03:16:30,1624331789169,10,22/06/2021 13:16:29,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,6,5,1,Screen 1,buttonD,response_button_image,189338.70000000298,,,ICAR48_D.png,1,,,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
16,1624331790716,22/06/2021 03:16:30,1624331789602,10,22/06/2021 13:16:29,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,6,5,2,Screen 2,fixation,fixation,450.4409999998752,,,,0,,,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
17,1624332005621,22/06/2021 03:20:05,1624332004376,10,22/06/2021 13:20:04,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,7,6,1,Screen 1,buttonA,response_button_image,214794.09999999404,,,ICAR50_A.png,1,,,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
18,1624332006012,22/06/2021 03:20:06,1624332004796,10,22/06/2021 13:20:04,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,7,6,2,Screen 2,fixation,fixation,447.8209999999963,,,,0,,,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
19,1624332099851,22/06/2021 03:21:39,1624332099628,10,22/06/2021 13:21:39,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,8,7,1,Screen 1,buttonC,response_button_image,94800.60000000894,,,ICAR53_C.png,1,,,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
20,1624332100258,22/06/2021 03:21:40,1624332100072,10,22/06/2021 13:21:40,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,8,7,2,Screen 2,fixation,fixation,450.4409999998752,,,,0,,,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
21,1624332185151,22/06/2021 03:23:05,1624332184886,10,22/06/2021 13:23:04,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,buttonC,response_button_image,84790.5,,,ICAR54_C.png,1,,,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
22,1624332185516,22/06/2021 03:23:05,1624332185334,10,22/06/2021 13:23:05,49896,10,task-mowt,,13679981,idl63k13,4103292,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.106,1920x1080,1920x969,,,,Baseline - ICARRavensMatrix,2,DECAB,Spreadsheet1,Spreadsheet1,9,8,2,Screen 2,fixation,fixation,454.7029999999795,,,,0,,,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
